afdc_ra,badenglh,emp,expstat,fdst_ra,ged,kids,kidsud4,longafdc,married,minor02,minor03,minor04,neveradc,neverful,neverwrk,nodegree,single,numinhh,schlhgst,agesq,pre12ern,pre12wrk,bifid,age,caltime,site,treated
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,12,756,5000,1,141734,28,26,3,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,10,1482,3480,1,141748,39,26,3,0
,1,0,0,1,0,1,,1,0,0,1,0,0,0,1,0,0,5,12,930,,0,141877,31,25,1,0
1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,,0,3,10,1260,,,141888,36,25,1,1
0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,6,9,552,,,141893,24,25,1,1
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,5,8,1260,10500,1,141903,36,25,1,1
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,11,2970,825,0,141914,55,25,1,0
0,1,1,1,0,0,0,0,0,,0,1,0,1,0,0,1,,4,9,1122,,0,141917,34,26,1,0
1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,12,1122,2897,0,141918,34,25,1,1
0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,3,10,552,,0,141927,24,26,1,1
0,0,1,1,0,0,1,0,0,,0,1,0,0,0,0,1,,5,9,1332,1000,,141979,37,25,1,0
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,8,870,,,141985,30,24,1,1
0,0,0,1,0,1,1,0,,1,0,0,0,0,0,1,1,0,5,11,1482,,0,142008,39,27,3,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,8,1640,,0,142020,41,27,3,1
0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,3,11,702,5000,1,142021,27,27,3,1
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,4,8,756,1700,0,142023,28,26,3,1
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,8,812,0,0,142026,29,27,3,1
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6,11,1560,,,142031,40,28,3,1
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,4,9,756,,0,142032,28,27,3,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,,12,1122,,0,142056,34,27,3,0
,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,12,812,4553,0,142060,29,27,3,0
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,3,12,552,,1,142079,24,27,3,0
0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,9,8,1260,0,0,142096,36,27,3,0
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,13,1892,3497,1,142111,44,26,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,650,2188,0,142113,26,26,3,1
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,8,3192,0,0,142116,57,26,3,1
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,5,12,870,6000,1,142142,30,26,3,1
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,10,1056,1000,0,142143,33,27,3,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1122,1530,0,142145,34,27,3,1
,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,12,1122,8007,1,142148,34,26,3,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,4,11,756,,,142171,28,27,3,0
,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,13,552,2500,1,142174,24,26,3,1
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,12,1122,0,0,142184,34,26,3,1
,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,10,1560,,0,142190,40,27,3,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6,10,930,400,0,142192,31,26,3,0
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,13,1260,6000,1,142208,36,26,3,0
1,0,0,1,0,0,1,1,0,,0,0,0,0,0,0,1,,6,8,552,,,142209,24,27,3,0
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7,9,552,500,0,142218,24,26,3,0
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,5,11,552,170,0,142234,24,27,3,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,8,1560,0,0,142237,40,26,3,0
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,12,600,800,1,142250,25,26,3,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,12,1806,9000,1,142487,43,26,7,0
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,12,702,1020,0,142508,27,26,3,1
1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,3,10,552,0,0,142511,24,25,3,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5,12,992,,0,142512,32,26,3,1
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,12,1056,352,1,142524,33,26,3,1
1,0,1,1,1,0,,,1,0,1,0,0,0,0,1,,1,6,10,1640,,0,142527,41,27,3,0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,11,1260,600,0,142537,36,26,3,1
0,0,1,0,0,0,1,1,0,,1,0,0,1,0,0,0,,4,12,702,318,1,142538,27,26,3,0
,0,1,1,,0,1,0,0,1,0,0,0,0,0,0,1,0,7,10,992,1820,0,142539,32,25,3,0
,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,2862,6000,1,142540,54,25,3,0
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,8,1892,5600,,142553,44,26,3,1
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,12,1482,9179,1,142561,39,25,3,0
0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,3,11,1482,300,1,142570,39,26,3,0
1,0,0,1,0,,1,1,1,0,0,0,0,0,0,0,1,0,5,12,756,0,0,142573,28,26,3,1
1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,12,756,3000,0,142577,28,26,3,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,12,1122,15000,0,142585,34,26,3,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,12,552,1180,1,142589,24,26,3,0
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,,0,5,11,3080,2000,0,142591,56,26,3,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,14,552,2500,1,142623,24,26,3,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,8,1406,,1,142625,38,26,3,1
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4,11,600,0,0,142628,25,26,3,1
1,,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,,6,12,1260,,0,142630,36,25,3,1
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,12,3540,0,0,142641,60,25,3,1
0,0,1,1,0,,1,1,0,0,0,0,0,1,0,0,,0,3,,552,3800,1,142646,24,25,3,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,12,1560,2000,1,142648,40,26,3,0
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4,14,552,,,142683,24,25,3,1
,0,0,1,0,0,1,0,,0,0,0,0,0,1,0,0,0,2,12,1332,,,142691,37,25,3,0
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,3,7,1560,,1,142703,40,25,3,0
0,0,1,1,0,0,1,1,0,,0,0,0,1,0,0,1,,2,8,650,2400,1,142720,26,24,3,1
1,0,0,0,1,0,1,,1,0,1,0,0,0,1,0,0,1,4,12,930,0,,142754,31,25,14,1
0,0,1,1,0,0,1,1,,0,1,0,0,0,0,0,0,0,4,12,1056,,,142786,33,25,14,1
0,0,1,1,0,0,,,0,1,1,0,0,1,1,0,,0,5,10,2862,,,142789,54,25,14,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,1,2,12,992,0,0,142791,32,25,14,0
1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,3,15,1332,0,0,142837,37,25,14,1
1,0,0,1,1,0,1,0,0,,0,0,0,0,0,1,0,,2,,1190,,0,142849,35,25,14,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4,15,1190,,,142859,35,25,14,1
1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,3,12,870,,,143056,30,31,14,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,16,1806,3000,1,143058,43,32,14,0
1,0,0,1,1,0,,,0,0,1,0,0,0,0,1,1,1,,10,1190,,0,143100,35,30,14,1
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,992,,0,143101,32,29,14,1
,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,10,1722,3000,1,143118,42,29,14,0
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,12,1190,0,0,143128,35,28,14,1
1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,3,12,650,,0,143168,26,30,14,1
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,12,3080,,0,143246,56,32,15,0
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4,9,756,,0,143248,28,33,15,0
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,12,650,1368,0,143249,26,32,15,1
1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,870,0,0,143253,30,32,15,0
1,0,1,1,1,,1,0,1,1,1,0,0,0,0,1,1,0,11,8,1722,,0,143260,42,31,15,0
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,13,1980,,,143268,45,31,15,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,8,870,7000,,143274,30,30,15,1
0,0,1,1,0,0,,,0,1,0,0,0,1,1,0,1,0,2,10,4290,900,0,143278,66,30,15,1
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,12,650,100,1,143310,26,28,15,1
1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,3,16,1806,,0,143311,43,28,15,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,12,1640,,0,143318,41,27,15,0
1,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,1,1,3,10,600,0,0,143347,25,27,1,0
0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,4,12,650,9500,1,143356,26,26,1,1
0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,12,1056,,1,143357,33,26,1,1
0,0,0,1,0,1,1,1,,,0,1,0,0,0,0,,,3,8,702,,1,143398,27,27,1,1
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,12,1190,5000,0,143406,35,27,12,1
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,,1,5,9,930,0,0,143408,31,28,12,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,1892,900,0,143409,44,27,12,1
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,8,1406,3000,1,143410,38,27,12,0
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2,12,756,800,0,143414,28,27,12,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,11,1190,10000,1,143421,35,27,12,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,12,1190,3800,,143422,35,27,12,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,12,812,,0,143424,29,27,12,1
0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,7,10,1560,8136,0,143427,40,28,12,0
1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,4,13,992,3000,0,143431,32,27,12,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,5,12,1056,1940,0,143435,33,27,12,1
1,0,1,0,1,0,,,1,0,1,0,0,0,1,0,0,1,3,12,650,0,0,143438,26,27,12,1
1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5,12,992,300,0,143447,32,27,12,0
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,6,12,1332,0,0,143448,37,27,12,1
1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,12,1122,5600,1,143451,34,27,12,0
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,12,600,5835,1,143452,25,27,12,1
1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4,14,930,0,0,143455,31,35,12,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,12,1482,9000,0,143466,39,27,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1406,,1,143477,38,27,12,1
1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,7,12,1560,1020,0,143484,40,27,12,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4,12,600,,0,143491,25,28,12,1
0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,2,8,2162,2349,1,143494,47,30,12,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,3422,2180,0,143496,59,27,12,0
1,0,1,1,1,0,,,1,0,1,0,0,0,1,0,1,1,2,11,756,0,0,143501,28,27,12,0
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,12,870,900,0,143504,30,27,12,1
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,13,1190,6859,1,143508,35,27,12,1
,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,16,1806,1700,0,143512,43,27,12,0
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,12,1332,0,0,143514,37,27,12,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1056,,0,143520,33,27,12,1
0,0,0,1,,0,0,0,0,0,0,0,0,1,1,0,0,1,1,12,992,0,0,143529,32,27,12,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,3080,0,0,143532,56,27,12,1
1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,14,1056,2520,0,143533,33,27,12,0
1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,5,11,650,500,0,143547,26,27,12,0
1,0,0,0,1,1,,,1,0,1,0,0,0,0,0,1,0,4,12,992,0,0,143555,32,27,12,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,2256,0,0,143557,48,33,12,0
1,0,0,0,1,0,,,1,0,1,0,0,0,1,0,0,0,5,12,1640,0,0,143561,41,27,12,1
1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,12,756,4800,0,143562,28,27,12,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,12,1056,0,0,143566,33,27,12,0
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,4,12,2970,,0,143575,55,27,12,1
0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,2,8,2550,,0,143580,51,27,12,1
0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4,12,992,,0,143583,32,27,12,1
1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,5,10,702,,,143772,27,26,1,0
0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,0,3,,812,143,0,143815,29,31,10,1
0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4,12,870,4000,1,143899,30,26,10,1
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,552,0,0,143937,24,31,10,0
0,0,1,1,0,0,1,,0,1,0,0,0,1,0,0,0,0,3,12,2352,1375,1,143944,49,26,10,1
0,0,1,1,0,1,1,,0,0,0,0,0,1,0,0,1,0,5,9,812,4000,1,143956,29,28,10,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,16,702,2000,1,143962,27,25,10,1
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,12,992,,,143964,32,25,10,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,13,930,4000,1,143970,31,25,10,1
,0,1,0,1,,1,1,0,1,0,0,0,0,0,0,1,0,6,12,1122,,0,143979,34,25,10,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,12,1260,9870,1,143983,36,25,10,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,756,12800,1,143990,28,25,10,1
1,0,1,0,0,0,1,,1,0,1,0,0,0,0,0,1,1,5,10,552,,,144053,24,30,14,0
,0,0,0,,0,,,0,,1,0,0,1,1,0,1,,2,12,600,692,0,144098,25,27,14,0
1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,3,9,650,,0,144102,26,27,14,1
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4,11,1332,,0,144105,37,27,14,1
1,0,0,1,1,0,1,0,0,,0,1,0,0,0,1,0,,4,12,992,,0,144109,32,27,14,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,15,5112,12,0,144121,72,26,14,0
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,13,930,380,1,144141,31,27,14,0
1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,3,10,600,,0,144143,25,27,14,0
,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,14,1260,1446,0,144166,36,27,14,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,12,1406,0,0,144177,38,26,14,0
1,0,0,0,1,,1,1,1,,1,0,0,0,0,0,,,4,,930,0,0,144178,31,26,14,0
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,5,11,1122,0,0,144180,34,27,14,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,812,,1,144183,29,27,14,0
0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,15,2550,400,0,144184,51,27,14,0
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2,12,552,,0,144196,24,26,14,0
1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,5,12,1122,,,144197,34,26,14,1
1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,5,10,992,,0,144198,32,26,14,1
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,12,600,,,144199,25,26,14,1
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,12,1806,1500,0,144200,43,26,14,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,14,1560,9088,0,144240,40,27,14,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,12,1722,62,0,144247,42,27,14,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,12,650,,,144289,26,30,14,0
1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,5,12,552,186,0,144290,24,27,14,0
0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,14,1560,,0,144298,40,28,14,0
0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,5,12,2070,1181,1,144302,46,28,14,1
0,0,0,1,1,0,0,0,0,,1,0,0,1,0,1,0,,2,12,1260,,0,144308,36,28,14,0
1,0,0,0,,0,1,0,1,0,1,0,0,0,0,1,0,0,5,12,1560,,0,144322,40,31,14,0
0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,2,11,552,700,0,144329,24,31,14,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,14,1892,0,,144698,44,32,14,1
,0,1,0,0,0,1,1,1,,1,0,0,0,0,0,1,,5,10,812,0,0,144777,29,32,7,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,8,2070,,0,144787,46,32,7,1
1,0,0,0,1,,1,1,0,0,1,0,0,0,0,1,,1,3,9,650,,0,144795,26,32,7,0
1,0,1,0,1,,1,0,1,0,1,0,0,0,0,1,1,1,2,10,2652,,0,144799,52,32,7,0
0,0,1,1,1,0,,,0,,0,1,0,1,0,0,0,,3,12,1056,,,145015,33,26,1,1
0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,4,10,1260,0,0,145025,36,26,1,1
1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3,8,1056,,0,145134,33,26,1,0
1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,12,1260,0,0,145179,36,26,1,0
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,14,650,0,0,145405,26,26,14,1
0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,12,1332,,,145431,37,27,14,1
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,12,1190,2000,0,145445,35,26,14,0
1,0,1,1,1,,,,1,0,1,0,0,0,0,0,,1,3,13,1332,,,145468,37,26,14,1
1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,3,9,600,,0,145478,25,26,14,0
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,12,1190,690,,145479,35,26,14,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,10,2862,4000,1,145482,54,26,14,1
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,11,650,6325,1,145485,26,26,14,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,12,1260,4668,0,145508,36,26,14,0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,12,756,0,0,145524,28,27,14,0
1,0,0,0,1,0,1,0,1,,1,0,0,0,0,0,1,,4,11,812,500,0,145546,29,27,14,0
0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,4,10,1560,,,145551,40,30,14,1
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,4,10,1056,,0,145559,33,27,14,1
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,,2756,13000,1,145561,53,27,14,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,12,650,5567,0,145563,26,27,14,0
1,0,0,1,1,0,1,,0,0,1,0,0,0,0,1,1,1,2,11,650,,0,145577,26,27,14,0
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,13,756,,0,145578,28,27,14,1
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,7,14,600,,0,145582,25,27,14,0
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,12,600,,,145583,25,27,14,1
1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,3,12,600,,0,145585,25,27,14,1
1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,5,12,812,,,145598,29,27,14,1
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,11,650,1000,0,145622,26,27,11,1
1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,12,756,0,0,145624,28,27,11,1
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,12,1056,0,0,145650,33,26,11,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,13,1806,6000,1,145655,43,26,11,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1056,4700,1,145657,33,26,11,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,702,,,145671,27,32,11,1
1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,4,10,756,0,0,145678,28,27,11,0
0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,5,12,702,0,0,145686,27,27,11,0
,0,1,1,0,,1,1,0,1,0,0,0,0,0,0,1,0,4,12,812,0,0,145687,29,26,11,1
,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,11,1406,10500,1,145689,38,32,11,1
0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,12,2256,580,0,145691,48,27,11,1
1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4,14,992,5638,1,145696,32,26,11,1
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,10,756,,0,145744,28,31,13,0
0,0,1,0,1,1,,,1,0,0,0,0,0,0,0,1,0,3,10,1332,2400,,145781,37,35,13,1
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,4,9,552,,0,145796,24,31,13,0
1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,3,11,1640,,0,145881,41,30,11,1
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,12,600,,0,145942,25,27,11,0
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,12,812,1400,0,145945,29,27,11,1
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,3,10,702,,0,145966,27,28,11,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,812,,,145974,29,28,11,0
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,13,812,0,0,145998,29,28,11,1
0,0,1,1,0,0,1,1,0,,1,0,0,0,0,0,1,,3,10,600,5000,1,146005,25,26,1,1
1,0,0,1,1,1,1,1,0,,0,0,0,0,0,0,1,,2,9,1332,2000,1,146007,37,25,1,1
0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,3,12,552,3362,1,146038,24,25,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,12,2070,16000,1,146042,46,26,1,0
,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,4,11,1056,,1,146073,33,25,1,1
0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,4,9,756,42,0,146075,28,26,1,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,3,10,812,,0,146077,29,25,1,1
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4,12,1122,,0,146091,34,25,1,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,3,12,552,,1,146100,24,26,1,0
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,4,10,870,,0,146103,30,25,1,1
1,0,0,1,1,,1,0,1,0,0,1,0,0,0,0,1,1,5,8,1122,0,0,146131,34,25,1,1
1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,12,812,,0,146134,29,25,1,0
1,0,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,7,13,552,2469,0,146137,24,25,1,1
